RouteNumber,year,first
210702,2007.0,72
250304,2007.0,38
250406,2007.0,37
350116,2007.0,71
350116,2007.0,71
350116,2007.0,71
350511,2007.0,74
350511,2007.0,74
350610,2007.0,74
350814,2007.0,69
360219,2007.0,80
360416,2007.0,81
360417,2007.0,80
360511,2007.0,82
360511,2007.0,82
440109,2007.0,124
440113,2007.0,116
440209,2007.0,126
440315,2007.0,115
440415,2007.0,114
440508,2007.0,130
440516,2007.0,115
460107,2007.0,73
460107,2007.0,73
460107,2007.0,73
460307,2007.0,73
460405,2007.0,74
460501,2007.0,83
460508,2007.0,69
460508,2007.0,69
460604,2007.0,79
460703,2007.0,74
460703,2007.0,74
460703,2007.0,74
460704,2007.0,79
460706,2007.0,72
470403,2007.0,106
470503,2007.0,87
500132,2007.0,84
500133,2007.0,85
500135,2007.0,84
500180,2007.0,84
500180,2007.0,84
500215,2007.0,109
500235,2007.0,84
500271,2007.0,110
500271,2007.0,110
500332,2007.0,85
500413,2007.0,106
500422,2007.0,88
500429,2007.0,85
500541,2007.0,84
500635,2007.0,84
500729,2007.0,85
500822,2007.0,106
500834,2007.0,84
501434,2007.0,85
520118,2007.0,60
580107,2007.0,112
580107,2007.0,112
580203,2007.0,121
580304,2007.0,114
580304,2007.0,114
580805,2007.0,111
590605,2007.0,81
591005,2007.0,82
591805,2007.0,82
591905,2007.0,81
592105,2007.0,79
592305,2007.0,83
610323,2007.0,91
610323,2007.0,91
610422,2007.0,92
610523,2007.0,87
610620,2007.0,110
610723,2007.0,86
610822,2007.0,90
610823,2007.0,88
610823,2007.0,88
610823,2007.0,88
610920,2007.0,93
610920,2007.0,93
611122,2007.0,110
630110,2007.0,67
630210,2007.0,68
630211,2007.0,72
630224,2007.0,52
630224,2007.0,52
630323,2007.0,52
630510,2007.0,65
630810,2007.0,65
630923,2007.0,52
720111,2007.0,83
720214,2007.0,82
800107,2007.0,53
800407,2007.0,52
800507,2007.0,52
820403,2007.0,59
880104,2007.0,74
880110,2007.0,72
880319,2007.0,71
880417,2007.0,69
880417,2007.0,69
880417,2007.0,69
880504,2007.0,74
881113,2007.0,61
881404,2007.0,74
881404,2007.0,74
881604,2007.0,73
900405,2007.0,83
210302,2008.0,38
210702,2008.0,38
250304,2008.0,36
250406,2008.0,35
350116,2008.0,63
350116,2008.0,63
350116,2008.0,63
350511,2008.0,78
350511,2008.0,78
350610,2008.0,78
350814,2008.0,62
360219,2008.0,96
360416,2008.0,95
360417,2008.0,91
360511,2008.0,107
360511,2008.0,107
440109,2008.0,116
440113,2008.0,115
440209,2008.0,119
440315,2008.0,112
440415,2008.0,111
440508,2008.0,129
440516,2008.0,110
460107,2008.0,41
460107,2008.0,41
460107,2008.0,41
460307,2008.0,41
460405,2008.0,49
460501,2008.0,88
460508,2008.0,38
460508,2008.0,38
460604,2008.0,64
460703,2008.0,64
460703,2008.0,64
460703,2008.0,64
460704,2008.0,64
460706,2008.0,41
470403,2008.0,103
470503,2008.0,94
500132,2008.0,107
500133,2008.0,108
500135,2008.0,108
500180,2008.0,108
500180,2008.0,108
500215,2008.0,122
500235,2008.0,108
500271,2008.0,112
500271,2008.0,112
500332,2008.0,109
500413,2008.0,110
500422,2008.0,112
500429,2008.0,109
500541,2008.0,108
500635,2008.0,108
500729,2008.0,110
500822,2008.0,114
500834,2008.0,108
501434,2008.0,109
520118,2008.0,63
580107,2008.0,107
580107,2008.0,107
580203,2008.0,114
580304,2008.0,110
580304,2008.0,110
580805,2008.0,107
590605,2008.0,64
591005,2008.0,68
591805,2008.0,67
591905,2008.0,64
592105,2008.0,58
592305,2008.0,75
610323,2008.0,98
610323,2008.0,98
610422,2008.0,101
610523,2008.0,92
610620,2008.0,102
610723,2008.0,87
610822,2008.0,100
610823,2008.0,92
610823,2008.0,92
610823,2008.0,92
610920,2008.0,100
610920,2008.0,100
611122,2008.0,103
630110,2008.0,49
630210,2008.0,49
630211,2008.0,61
630224,2008.0,36
630224,2008.0,36
630323,2008.0,36
630510,2008.0,48
630810,2008.0,47
630923,2008.0,36
720111,2008.0,92
720214,2008.0,74
800107,2008.0,37
800407,2008.0,37
800507,2008.0,37
820403,2008.0,40
880104,2008.0,64
880110,2008.0,49
880319,2008.0,49
880417,2008.0,49
880417,2008.0,49
880417,2008.0,49
880504,2008.0,63
881113,2008.0,37
881404,2008.0,64
881404,2008.0,64
881604,2008.0,63
900405,2008.0,88
210302,2009.0,45
210702,2009.0,50
250304,2009.0,40
250406,2009.0,41
350116,2009.0,44
350116,2009.0,44
350116,2009.0,44
350511,2009.0,65
350511,2009.0,65
350610,2009.0,65
350814,2009.0,42
360219,2009.0,74
360416,2009.0,75
360417,2009.0,75
360511,2009.0,80
360511,2009.0,80
440109,2009.0,115
440113,2009.0,112
440209,2009.0,115
440315,2009.0,112
440415,2009.0,109
440508,2009.0,121
440516,2009.0,112
460107,2009.0,58
460107,2009.0,58
460107,2009.0,58
460307,2009.0,59
460405,2009.0,66
460501,2009.0,68
460508,2009.0,44
460508,2009.0,44
460604,2009.0,66
460703,2009.0,66
460703,2009.0,66
460703,2009.0,66
460704,2009.0,67
460706,2009.0,57
470403,2009.0,93
470503,2009.0,89
500132,2009.0,101
500133,2009.0,101
500135,2009.0,83
500180,2009.0,98
500180,2009.0,98
500215,2009.0,112
500235,2009.0,83
500271,2009.0,107
500271,2009.0,107
500332,2009.0,102
500413,2009.0,106
500422,2009.0,106
500429,2009.0,103
500541,2009.0,83
500635,2009.0,83
500729,2009.0,103
500822,2009.0,107
500834,2009.0,83
501434,2009.0,102
520118,2009.0,41
580107,2009.0,100
580107,2009.0,100
580203,2009.0,117
580304,2009.0,109
580304,2009.0,109
580805,2009.0,100
590605,2009.0,67
591005,2009.0,68
591805,2009.0,68
591905,2009.0,67
592105,2009.0,66
592305,2009.0,70
610323,2009.0,87
610323,2009.0,87
610422,2009.0,87
610523,2009.0,86
610620,2009.0,92
610723,2009.0,81
610822,2009.0,87
610823,2009.0,87
610823,2009.0,87
610823,2009.0,87
610920,2009.0,88
610920,2009.0,88
611122,2009.0,92
630110,2009.0,65
630210,2009.0,65
630211,2009.0,66
630224,2009.0,41
630224,2009.0,41
630323,2009.0,41
630510,2009.0,58
630810,2009.0,58
630923,2009.0,41
720111,2009.0,68
720214,2009.0,67
800107,2009.0,41
800407,2009.0,41
800507,2009.0,41
820403,2009.0,41
880104,2009.0,66
880110,2009.0,65
880319,2009.0,58
880417,2009.0,58
880417,2009.0,58
880417,2009.0,58
880504,2009.0,66
881113,2009.0,43
881404,2009.0,66
881404,2009.0,66
881604,2009.0,66
900405,2009.0,69
210302,2010.0,72
210702,2010.0,72
250304,2010.0,37
250406,2010.0,36
350116,2010.0,72
350116,2010.0,72
350116,2010.0,72
350511,2010.0,75
350511,2010.0,75
350610,2010.0,75
350814,2010.0,72
360219,2010.0,76
360416,2010.0,89
360417,2010.0,86
360511,2010.0,83
360511,2010.0,83
440109,2010.0,96
440113,2010.0,95
440209,2010.0,96
440315,2010.0,94
440415,2010.0,93
440508,2010.0,113
440516,2010.0,94
460107,2010.0,73
460107,2010.0,73
460107,2010.0,73
460307,2010.0,73
460405,2010.0,75
460501,2010.0,83
460508,2010.0,71
460508,2010.0,71
460604,2010.0,75
460703,2010.0,76
460703,2010.0,76
460703,2010.0,76
460704,2010.0,77
460706,2010.0,73
470403,2010.0,84
470503,2010.0,79
500132,2010.0,90
500133,2010.0,90
500135,2010.0,89
500180,2010.0,88
500180,2010.0,88
500215,2010.0,92
500235,2010.0,89
500271,2010.0,96
500271,2010.0,96
500332,2010.0,90
500413,2010.0,94
500422,2010.0,90
500429,2010.0,89
500541,2010.0,88
500635,2010.0,87
500729,2010.0,90
500822,2010.0,91
500834,2010.0,89
501434,2010.0,89
520118,2010.0,69
580107,2010.0,92
580107,2010.0,92
580203,2010.0,97
580304,2010.0,94
580304,2010.0,94
580805,2010.0,90
590605,2010.0,77
591005,2010.0,77
591805,2010.0,77
591905,2010.0,76
592105,2010.0,76
592305,2010.0,78
610323,2010.0,80
610323,2010.0,80
610422,2010.0,82
610523,2010.0,80
610620,2010.0,82
610723,2010.0,79
610822,2010.0,82
610823,2010.0,80
610823,2010.0,80
610823,2010.0,80
610920,2010.0,81
610920,2010.0,81
611122,2010.0,91
630110,2010.0,79
630210,2010.0,80
630211,2010.0,85
630224,2010.0,53
630224,2010.0,53
630323,2010.0,53
630510,2010.0,78
630810,2010.0,77
630923,2010.0,53
720111,2010.0,79
720214,2010.0,78
800107,2010.0,63
800407,2010.0,55
800507,2010.0,62
820403,2010.0,70
880104,2010.0,76
880110,2010.0,76
880319,2010.0,76
880417,2010.0,75
880417,2010.0,75
880417,2010.0,75
880504,2010.0,76
881113,2010.0,69
881404,2010.0,76
881404,2010.0,76
881604,2010.0,76
900405,2010.0,91
210302,2011.0,50
210702,2011.0,52
250304,2011.0,36
250406,2011.0,35
350116,2011.0,52
350116,2011.0,52
350116,2011.0,52
350511,2011.0,64
350511,2011.0,64
350610,2011.0,67
350814,2011.0,51
360219,2011.0,79
360416,2011.0,79
360417,2011.0,79
360511,2011.0,93
360511,2011.0,93
440109,2011.0,119
440113,2011.0,117
440209,2011.0,119
440315,2011.0,114
440415,2011.0,108
440508,2011.0,128
440516,2011.0,108
460107,2011.0,56
460107,2011.0,56
460107,2011.0,56
460307,2011.0,58
460405,2011.0,60
460501,2011.0,80
460508,2011.0,50
460508,2011.0,50
460604,2011.0,64
460703,2011.0,61
460703,2011.0,61
460703,2011.0,61
460704,2011.0,65
460706,2011.0,56
470403,2011.0,100
470503,2011.0,92
500132,2011.0,101
500133,2011.0,100
500135,2011.0,99
500180,2011.0,99
500180,2011.0,99
500215,2011.0,116
500235,2011.0,99
500271,2011.0,115
500271,2011.0,115
500332,2011.0,102
500413,2011.0,113
500422,2011.0,102
500429,2011.0,100
500541,2011.0,98
500635,2011.0,99
500729,2011.0,100
500822,2011.0,114
500834,2011.0,99
501434,2011.0,100
520118,2011.0,50
580107,2011.0,103
580107,2011.0,103
580203,2011.0,119
580304,2011.0,111
580304,2011.0,111
580805,2011.0,102
590605,2011.0,65
591005,2011.0,70
591805,2011.0,70
591905,2011.0,65
592105,2011.0,64
592305,2011.0,72
610323,2011.0,94
610323,2011.0,94
610422,2011.0,95
610523,2011.0,78
610620,2011.0,101
610723,2011.0,77
610822,2011.0,95
610823,2011.0,93
610823,2011.0,93
610823,2011.0,93
610920,2011.0,97
610920,2011.0,97
611122,2011.0,102
630110,2011.0,55
630210,2011.0,55
630211,2011.0,57
630224,2011.0,39
630224,2011.0,39
630323,2011.0,39
630510,2011.0,53
630810,2011.0,54
630923,2011.0,39
720111,2011.0,78
720214,2011.0,71
800107,2011.0,47
800407,2011.0,46
800507,2011.0,47
820403,2011.0,49
880104,2011.0,59
880110,2011.0,56
880319,2011.0,56
880417,2011.0,56
880417,2011.0,56
880417,2011.0,56
880504,2011.0,59
881113,2011.0,49
881404,2011.0,61
881404,2011.0,61
881604,2011.0,59
900405,2011.0,81
210302,2012.0,53
210702,2012.0,50
250304,2012.0,35
250406,2012.0,35
350116,2012.0,54
350116,2012.0,54
350116,2012.0,54
350511,2012.0,67
350511,2012.0,67
350610,2012.0,67
350814,2012.0,53
360219,2012.0,73
360416,2012.0,73
360417,2012.0,72
360511,2012.0,74
360511,2012.0,74
440109,2012.0,82
440113,2012.0,81
440209,2012.0,82
440315,2012.0,82
440415,2012.0,82
440508,2012.0,105
440516,2012.0,82
460107,2012.0,53
460107,2012.0,53
460107,2012.0,53
460307,2012.0,52
460405,2012.0,55
460501,2012.0,73
460508,2012.0,49
460508,2012.0,49
460604,2012.0,59
460703,2012.0,60
460703,2012.0,60
460703,2012.0,60
460704,2012.0,61
460706,2012.0,54
470403,2012.0,77
470503,2012.0,74
500132,2012.0,76
500133,2012.0,75
500135,2012.0,74
500180,2012.0,75
500180,2012.0,75
500215,2012.0,78
500235,2012.0,75
500271,2012.0,78
500271,2012.0,78
500332,2012.0,76
500413,2012.0,78
500422,2012.0,77
500429,2012.0,76
500541,2012.0,74
500635,2012.0,75
500729,2012.0,77
500822,2012.0,78
500834,2012.0,75
501434,2012.0,75
520118,2012.0,52
580107,2012.0,78
580107,2012.0,78
580203,2012.0,81
580304,2012.0,80
580304,2012.0,80
580805,2012.0,79
590605,2012.0,61
591005,2012.0,68
591805,2012.0,68
591905,2012.0,63
592105,2012.0,61
592305,2012.0,69
610323,2012.0,74
610323,2012.0,74
610422,2012.0,75
610523,2012.0,73
610620,2012.0,77
610723,2012.0,73
610822,2012.0,75
610823,2012.0,73
610823,2012.0,73
610823,2012.0,73
610920,2012.0,75
610920,2012.0,75
611122,2012.0,77
630110,2012.0,53
630210,2012.0,54
630211,2012.0,55
630224,2012.0,36
630224,2012.0,36
630323,2012.0,36
630510,2012.0,49
630810,2012.0,50
630923,2012.0,36
720111,2012.0,73
720214,2012.0,68
800107,2012.0,36
800407,2012.0,36
800507,2012.0,36
820403,2012.0,37
880104,2012.0,59
880110,2012.0,55
880319,2012.0,55
880417,2012.0,55
880417,2012.0,55
880417,2012.0,55
880504,2012.0,59
881113,2012.0,46
881404,2012.0,60
881404,2012.0,60
881604,2012.0,59
900405,2012.0,74
210302,2013.0,69
210702,2013.0,68
250304,2013.0,37
250406,2013.0,37
350116,2013.0,75
350116,2013.0,75
350116,2013.0,75
350511,2013.0,97
350511,2013.0,97
350610,2013.0,97
350814,2013.0,70
360219,2013.0,98
360416,2013.0,97
360417,2013.0,97
360511,2013.0,104
360511,2013.0,104
440109,2013.0,118
440113,2013.0,115
440209,2013.0,118
440315,2013.0,112
440415,2013.0,110
440508,2013.0,122
440516,2013.0,111
460107,2013.0,71
460107,2013.0,71
460107,2013.0,71
460307,2013.0,70
460405,2013.0,73
460501,2013.0,100
460508,2013.0,59
460508,2013.0,59
460604,2013.0,88
460703,2013.0,89
460703,2013.0,89
460703,2013.0,89
460704,2013.0,91
460706,2013.0,71
470403,2013.0,104
470503,2013.0,99
500132,2013.0,118
500133,2013.0,118
500135,2013.0,118
500180,2013.0,118
500180,2013.0,118
500215,2013.0,128
500235,2013.0,118
500271,2013.0,126
500271,2013.0,126
500332,2013.0,119
500413,2013.0,125
500422,2013.0,120
500429,2013.0,119
500541,2013.0,117
500635,2013.0,119
500729,2013.0,119
500822,2013.0,126
500834,2013.0,118
501434,2013.0,119
520118,2013.0,67
580107,2013.0,107
580107,2013.0,107
580203,2013.0,119
580304,2013.0,110
580304,2013.0,110
580805,2013.0,107
590605,2013.0,90
591005,2013.0,94
591805,2013.0,96
591905,2013.0,90
592105,2013.0,89
592305,2013.0,98
610323,2013.0,100
610323,2013.0,100
610422,2013.0,100
610523,2013.0,99
610620,2013.0,105
610723,2013.0,99
610822,2013.0,100
610823,2013.0,100
610823,2013.0,100
610823,2013.0,100
610920,2013.0,100
610920,2013.0,100
611122,2013.0,106
630110,2013.0,75
630210,2013.0,76
630211,2013.0,78
630224,2013.0,42
630224,2013.0,42
630323,2013.0,41
630510,2013.0,71
630810,2013.0,75
630923,2013.0,42
720111,2013.0,99
720214,2013.0,98
800107,2013.0,43
800407,2013.0,42
800507,2013.0,43
820403,2013.0,49
880104,2013.0,91
880110,2013.0,90
880319,2013.0,90
880417,2013.0,76
880417,2013.0,76
880417,2013.0,76
880504,2013.0,95
881113,2013.0,56
881404,2013.0,95
881404,2013.0,95
881604,2013.0,95
900405,2013.0,101
210302,2014.0,69
210702,2014.0,69
250304,2014.0,35
250406,2014.0,35
350116,2014.0,73
350116,2014.0,73
350116,2014.0,73
350511,2014.0,90
350511,2014.0,90
350610,2014.0,91
350814,2014.0,71
360219,2014.0,93
360416,2014.0,90
360417,2014.0,90
360511,2014.0,100
360511,2014.0,100
440109,2014.0,122
440113,2014.0,114
440209,2014.0,123
440315,2014.0,112
440415,2014.0,112
440508,2014.0,130
440516,2014.0,112
460107,2014.0,71
460107,2014.0,71
460107,2014.0,71
460307,2014.0,71
460405,2014.0,81
460501,2014.0,94
460508,2014.0,54
460508,2014.0,54
460604,2014.0,82
460703,2014.0,81
460703,2014.0,81
460703,2014.0,81
460704,2014.0,88
460706,2014.0,71
470403,2014.0,102
470503,2014.0,99
500132,2014.0,100
500133,2014.0,102
500135,2014.0,102
500180,2014.0,102
500180,2014.0,102
500215,2014.0,128
500235,2014.0,102
500271,2014.0,126
500271,2014.0,126
500332,2014.0,102
500413,2014.0,111
500422,2014.0,111
500429,2014.0,109
500541,2014.0,102
500635,2014.0,103
500729,2014.0,110
500822,2014.0,122
500834,2014.0,101
501434,2014.0,103
520118,2014.0,70
580107,2014.0,104
580107,2014.0,104
580203,2014.0,123
580304,2014.0,105
580304,2014.0,105
580805,2014.0,104
590605,2014.0,88
591005,2014.0,92
591805,2014.0,92
591905,2014.0,88
592105,2014.0,87
592305,2014.0,94
610323,2014.0,101
610323,2014.0,101
610422,2014.0,102
610523,2014.0,99
610620,2014.0,103
610723,2014.0,98
610822,2014.0,102
610823,2014.0,101
610823,2014.0,101
610823,2014.0,101
610920,2014.0,102
610920,2014.0,102
611122,2014.0,104
630110,2014.0,61
630210,2014.0,62
630211,2014.0,70
630224,2014.0,41
630224,2014.0,41
630323,2014.0,41
630510,2014.0,55
630810,2014.0,61
630923,2014.0,41
720111,2014.0,94
720214,2014.0,92
800107,2014.0,48
800407,2014.0,41
800507,2014.0,48
820403,2014.0,54
880104,2014.0,79
880110,2014.0,71
880319,2014.0,70
880417,2014.0,69
880417,2014.0,69
880417,2014.0,69
880504,2014.0,74
881113,2014.0,53
881404,2014.0,81
881404,2014.0,81
881604,2014.0,79
900405,2014.0,96
210302,2015.0,73
210702,2015.0,73
250304,2015.0,38
250406,2015.0,37
350116,2015.0,74
350116,2015.0,74
350116,2015.0,74
350511,2015.0,78
350511,2015.0,78
350610,2015.0,78
350814,2015.0,73
360219,2015.0,75
360416,2015.0,74
360417,2015.0,75
360511,2015.0,78
360511,2015.0,78
440109,2015.0,121
440113,2015.0,119
440209,2015.0,122
440315,2015.0,117
440415,2015.0,113
440508,2015.0,125
440516,2015.0,119
460107,2015.0,76
460107,2015.0,76
460107,2015.0,76
460307,2015.0,75
460405,2015.0,89
460501,2015.0,94
460508,2015.0,70
460508,2015.0,70
460604,2015.0,92
460703,2015.0,90
460703,2015.0,90
460703,2015.0,90
460704,2015.0,92
460706,2015.0,76
470403,2015.0,105
470503,2015.0,104
500132,2015.0,75
500133,2015.0,79
500135,2015.0,79
500180,2015.0,79
500180,2015.0,79
500215,2015.0,103
500235,2015.0,89
500271,2015.0,103
500271,2015.0,103
500332,2015.0,75
500413,2015.0,91
500422,2015.0,92
500429,2015.0,89
500541,2015.0,89
500635,2015.0,89
500729,2015.0,89
500822,2015.0,100
500834,2015.0,78
501434,2015.0,89
520118,2015.0,71
580107,2015.0,107
580107,2015.0,107
580203,2015.0,123
580304,2015.0,109
580304,2015.0,109
580805,2015.0,106
590605,2015.0,93
591005,2015.0,94
591805,2015.0,94
591905,2015.0,93
592105,2015.0,92
592305,2015.0,96
610323,2015.0,103
610323,2015.0,103
610422,2015.0,104
610523,2015.0,102
610620,2015.0,105
610723,2015.0,101
610822,2015.0,104
610823,2015.0,103
610823,2015.0,103
610823,2015.0,103
610920,2015.0,104
610920,2015.0,104
611122,2015.0,105
630110,2015.0,71
630210,2015.0,70
630211,2015.0,72
630224,2015.0,43
630224,2015.0,43
630323,2015.0,43
630510,2015.0,70
630810,2015.0,70
630923,2015.0,43
720111,2015.0,96
720214,2015.0,94
800107,2015.0,43
800407,2015.0,41
800507,2015.0,43
820403,2015.0,70
880104,2015.0,81
880110,2015.0,74
880319,2015.0,72
880417,2015.0,72
880417,2015.0,72
880417,2015.0,72
880504,2015.0,76
881113,2015.0,68
881404,2015.0,81
881404,2015.0,81
881604,2015.0,76
900405,2015.0,94
